xml_file,run_path,run_id,bam_file,is_hifi_bam,total_length,num_records,instrument_id,instrument_name,context,created_at,run_name,sample_name,well_name,insert_size,loading_concentration,application,movie_length_min,target_insert_size,binding_kit,binding_kit_part,cell_type,run_type,sts_file,num_sequencing_zmws,actual_movie_length_min,total_bases,yield_gb,p0_empty,p1_single,p2_multi,p0_percent,p1_percent,p2_percent,productive_zmws,productivity_percent,mean_read_length,median_read_length,n50_read_length,snr_a,snr_c,snr_g,snr_t
m64241e_250617_173437.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250613_095300/4_D01,r64241e_20250613_095300,m64241e_250617_173437.reads.bam,False,62728300072.0,4686578.0,64241e,RapunzlSequel2e,m64241e_250617_173437,2025-06-12 12:43:26.996000+00:00,Run20250613_OrderPB062.2,OrderPB062.2_lox1.7_3,D01,8011.0,110.0,otherWGS,1800.0,8011.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250617_173437.sts.xml,8012394,1800,63403974656,63.4,3835562,2786329,1332565,47.87,34.78,16.63,4704799,58.72,113301.0,77938.0,236267.0,10.7,15.47,4.04,7.1
m64241e_250518_054435.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250515_112339/3_C01,r64241e_20250515_112339,m64241e_250518_054435.reads.bam,False,69416693517.0,5193085.0,64241e,RapunzlSequel2e,m64241e_250518_054435,2025-05-15 11:22:57.419000+00:00,Run20250513_OrderPB062.1,OrderPB062_7666,C01,8780.0,110.0,otherWGS,1800.0,8780.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250518_054435.sts.xml,8014065,1800,70104760320,70.1,3810305,2622488,1524297,47.55,32.72,19.02,5216255,65.09,98185.0,59409.0,217070.0,10.93,15.72,4.2,7.3
m64241e_250515_113601.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250515_112339/1_A01,r64241e_20250515_112339,m64241e_250515_113601.reads.bam,False,112649747082.0,5897616.0,64241e,RapunzlSequel2e,m64241e_250515_113601,2025-05-15 11:22:57.419000+00:00,Run20250513_OrderPB062.1,OrderPB062_lox1.7,A01,8011.0,110.0,otherWGS,1800.0,8011.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250515_113601.sts.xml,8013647,1800,113641562112,113.64,3479519,1542351,2804150,43.42,19.25,34.99,5933527,74.04,70106.0,39225.0,157229.0,9.75,14.19,3.78,6.54
m64241e_250516_203920.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250515_112339/2_B01,r64241e_20250515_112339,m64241e_250516_203920.reads.bam,False,121395126795.0,5580281.0,64241e,RapunzlSequel2e,m64241e_250516_203920,2025-05-15 11:22:57.419000+00:00,Run20250513_OrderPB062.1,OrderPB062_sk1.10,B01,9231.0,110.0,otherWGS,1800.0,9231.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250516_203920.sts.xml,8013494,1800,122157268992,122.16,4121764,1945731,1860392,51.44,24.28,23.22,5605244,69.95,84429.0,50833.0,181257.0,9.58,13.94,3.73,6.45
m64241e_250519_144656.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250515_112339/4_D01,r64241e_20250515_112339,m64241e_250519_144656.reads.bam,False,106518244449.0,5040518.0,64241e,RapunzlSequel2e,m64241e_250519_144656,2025-05-15 11:22:57.419000+00:00,Run20250513_OrderPB062.1,OrderPB062_LoriAC,D01,3051.0,110.0,otherWGS,1800.0,3051.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250519_144656.sts.xml,8012291,1800,107076304896,107.08,4609688,2023850,1325736,57.53,25.26,16.55,5058192,63.13,93784.0,65452.0,187309.0,9.52,13.91,3.68,6.41
m64241e_250325_163812.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250321_131119/4_D01,r64241e_20250321_131119,m64241e_250325_163812.reads.bam,False,4023515207.0,554425.0,64241e,RapunzlSequel2e,m64241e_250325_163812,2025-03-21 09:43:35.792000+00:00,Run20250321_OrderPB057_PB060,PB057.1,D01,13000.0,90.0,otherWGS,1800.0,13000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250325_163812.sts.xml,8011662,1800,4036017664,4.04,7646394,173414,101463,95.44,2.16,1.27,590764,7.37,16329.0,1439.0,145652.0,9.49,13.78,3.7,6.43
m64241e_250322_223514.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250321_131119/2_B01,r64241e_20250321_131119,m64241e_250322_223514.hifi_reads.bam,True,1467097790.0,163509.0,64241e,RapunzlSequel2e,m64241e_250322_223514,2025-03-21 09:43:35.792000+00:00,Run20250321_OrderPB057_PB060,PB060.2,B01,12200.0,90.0,otherWGS,1800.0,12200.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250322_223514.sts.xml,8012219,1800,12761917440,12.76,7636781,275703,46881,95.31,3.44,0.59,769452,9.6,57718.0,11766.0,188381.0,8.81,12.73,3.56,6.08
m64241e_250321_132949.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250321_131119/1_A01,r64241e_20250321_131119,m64241e_250321_132949.hifi_reads.bam,True,2702219962.0,273293.0,64241e,RapunzlSequel2e,m64241e_250321_132949,2025-03-21 09:43:35.792000+00:00,Run20250321_OrderPB057_PB060,PB060.1,A01,11900.0,90.0,otherWGS,1800.0,11900.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250321_132949.sts.xml,8011557,1800,17931902976,17.93,7428027,406973,81512,92.72,5.08,1.02,979431,12.23,74607.0,21758.0,214817.0,9.23,13.31,3.68,6.33
m64241e_250324_073705.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20250321_131119/3_C01,r64241e_20250321_131119,m64241e_250324_073705.hifi_reads.bam,True,2470392513.0,288931.0,64241e,RapunzlSequel2e,m64241e_250324_073705,2025-03-21 09:43:35.792000+00:00,Run20250321_OrderPB057_PB060,PB060.3,C01,10300.0,90.0,otherWGS,1800.0,10300.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_250324_073705.sts.xml,8012140,1800,19428552704,19.43,7479959,399835,85114,93.36,4.99,1.06,994372,12.41,75416.0,31167.0,197318.0,9.12,13.24,3.67,6.27
m64241e_241219_231552.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20241218_093424/2_B01,r64241e_20241218_093424,bc1001--bc1001/m64241e_241219_231552.hifi_reads.bc1001--bc1001.bam,False,13593121068.0,2280020.0,64241e,RapunzlSequel2e,m64241e_241219_231552,2024-12-18 09:05:53.708000+00:00,Run20241218_PB054,OrderPB054_T54.3,B01,10000.0,90.0,otherWGS,1800.0,10000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_241219_231552.sts.xml,8011265,1800,75414700032,75.41,3409160,1860216,2583753,42.55,23.22,32.25,5426907,67.74,89514.0,52965.0,196733.0,10.47,15.04,4.1,7.05
m64241e_241218_140829.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20241218_093424/1_A01,r64241e_20241218_093424,m64241e_241218_140829.reads.bam,False,106684083316.0,5747950.0,64241e,RapunzlSequel2e,m64241e_241218_140829,2024-12-18 09:05:53.708000+00:00,Run20241218_PB054,OrderPB054_T54.2,A01,9000.0,90.0,otherWGS,1800.0,9000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_241218_140829.sts.xml,8012727,1800,107298562048,107.3,3328015,1608521,2904466,41.53,20.07,36.25,5792531,72.29,83710.0,51212.0,180402.0,9.28,13.44,3.61,6.24
m64241e_241126_062842.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20241122_110201/4_D01,r64241e_20241122_110201,bc2061--bc2061/m64241e_241126_062842.hifi_reads.bc2061--bc2061.bam,False,11049355127.0,1990639.0,64241e,RapunzlSequel2e,m64241e_241126_062842,2024-11-21 13:19:18.908000+00:00,Run20241121_PB058_PB059,OrderPB058_WW_DK,D01,7300.0,90.0,microbialAssembly,900.0,7300.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_241126_062842.sts.xml,8010486,900,71689863168,71.69,3094776,1891401,2731660,38.63,23.61,34.1,5660977,70.67,48825.0,34275.0,97564.0,12.51,17.46,5.51,9.55
m64241e_241124_011349.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20241122_110201/2_B01,r64241e_20241122_110201,bc1003--bc1003/m64241e_241124_011349.hifi_reads.bc1003--bc1003.bam,False,7359312177.0,781125.0,64241e,RapunzlSequel2e,m64241e_241124_011349,2024-11-21 13:19:18.908000+00:00,Run20241121_PB058_PB059,OrderPB059_7350,B01,12000.0,90.0,otherWGS,1800.0,12000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_241124_011349.sts.xml,8003227,1800,59818295296,59.82,5943504,997907,892340,74.26,12.47,11.15,3133599,39.15,71637.0,27404.0,194909.0,9.7,13.95,3.78,6.59
m64241e_241122_141320.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20241122_110201/1_A01,r64241e_20241122_110201,m64241e_241122_141320.hifi_reads.bam,True,31743000304.0,2866208.0,64241e,RapunzlSequel2e,m64241e_241122_141320,2024-11-21 13:19:18.908000+00:00,Run20241121_PB058_PB059,OrderPB059_7369,A01,10100.0,90.0,otherWGS,1800.0,10100.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_241122_141320.sts.xml,8006377,1800,71065403392,71.07,3005144,2669107,2236413,37.53,33.34,27.93,5692489,71.1,104780.0,72807.0,217319.0,11.34,16.28,4.19,7.52
m64241e_241125_121122.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20241122_110201/3_C01,r64241e_20241122_110201,bc2059--bc2059/m64241e_241125_121122.hifi_reads.bc2059--bc2059.bam,False,12420860163.0,2351468.0,64241e,RapunzlSequel2e,m64241e_241125_121122,2024-11-21 13:19:18.908000+00:00,Run20241121_PB058_PB059,OrderPB058_WW_UK_SP,C01,7300.0,90.0,microbialAssembly,900.0,7300.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_241125_121122.sts.xml,8009896,900,65839661056,65.84,3017190,2112822,2592939,37.67,26.38,32.37,5654501,70.59,53692.0,40303.0,106316.0,10.12,14.6,3.79,6.72
m64241e_240627_133034.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240627_131947/1_A01,r64241e_20240627_131947,bc1009--bc1009/m64241e_240627_133034.hifi_reads.bc1009--bc1009.bam,False,6447122708.0,1034808.0,64241e,RapunzlSequel2e,m64241e_240627_133034,2024-06-27 12:46:46.827000+00:00,Run20240627OrderPB059,OrderPB059,A01,9500.0,90.0,otherWGS,1800.0,9500.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240627_133034.sts.xml,8014098,1800,105809248256,105.81,2327614,714562,4385425,29.04,8.92,54.72,6456611,80.57,44246.0,16448.0,122137.0,10.53,15.37,4.03,7.07
m64241e_240625_182743.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240621_130224/4_D01,r64241e_20240621_130224,m64241e_240625_182743.reads.bam,False,137006378493.0,5707776.0,64241e,RapunzlSequel2e,m64241e_240625_182743,2024-06-21 12:25:24.908000+00:00,Run20240412OrderPB018_PB052,OrderPB052_B52.1,D01,10000.0,90.0,otherWGS,1800.0,10000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240625_182743.sts.xml,8013512,1800,138071490560,138.07,3406612,2138030,2344342,42.51,26.68,29.25,5744861,71.69,91932.0,58672.0,194457.0,9.95,14.5,3.84,6.66
m64241e_240622_225746.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240621_130224/2_B01,r64241e_20240621_130224,m64241e_240622_225746.reads.bam,False,136829182662.0,5795276.0,64241e,RapunzlSequel2e,m64241e_240622_225746,2024-06-21 12:25:24.908000+00:00,Run20240412OrderPB018_PB052,OrderPB052_B52.1,B01,10000.0,90.0,otherWGS,1800.0,10000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240622_225746.sts.xml,8013526,1800,137789816832,137.79,3228086,1989334,2653781,40.28,24.82,33.12,5832156,72.78,94643.0,59374.0,205513.0,10.29,14.87,3.93,6.87
m64241e_240621_133623.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240621_130224/1_A01,r64241e_20240621_130224,m64241e_240621_133623.reads.bam,False,131689318563.0,6121533.0,64241e,RapunzlSequel2e,m64241e_240621_133623,2024-06-21 12:25:24.908000+00:00,Run20240412OrderPB018_PB052,OrderPB018_S18.7,A01,11000.0,90.0,otherWGS,1800.0,11000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240621_133623.sts.xml,8013924,1800,132560445440,132.56,2633632,1429071,3700399,32.86,17.83,46.17,6164717,76.93,89767.0,56245.0,192450.0,9.72,14.11,3.8,6.53
m64241e_240624_085024.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240621_130224/3_C01,r64241e_20240621_130224,m64241e_240624_085024.reads.bam,False,131818297088.0,5879081.0,64241e,RapunzlSequel2e,m64241e_240624_085024,2024-06-21 12:25:24.908000+00:00,Run20240412OrderPB018_PB052,OrderPB018_S18.7,C01,11000.0,90.0,otherWGS,1800.0,11000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240624_085024.sts.xml,8013601,1800,132711366656,132.71,2964880,1777066,3092476,37.0,22.18,38.59,5914429,73.8,97084.0,64891.0,201897.0,9.47,13.78,3.68,6.36
m64241e_240617_132450.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240617_131306/1_A01,r64241e_20240617_131306,m64241e_240617_132450.reads.bam,False,67864976022.0,4903614.0,64241e,RapunzlSequel2e,m64241e_240617_132450,2024-06-17 12:44:36.631000+00:00,Run20240412OrderPB041_PB058,OrderPB041_M41.2,A01,10000.0,90.0,otherWGS,1800.0,10000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240617_132450.sts.xml,8012792,1800,68714606592,68.71,3495530,1998167,2364103,43.62,24.94,29.5,4951606,61.8,100346.0,60951.0,223454.0,10.5,15.24,4.0,6.98
m64241e_240619_002045.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240617_131306/2_B01,r64241e_20240617_131306,bc1002--bc1002/m64241e_240619_002045.hifi_reads.bc1002--bc1002.bam,False,22003724915.0,2678378.0,64241e,RapunzlSequel2e,m64241e_240619_002045,2024-06-17 12:44:36.631000+00:00,Run20240412OrderPB041_PB058,OrderPB058_1,B01,9000.0,90.0,microbialAssembly,900.0,9000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240619_002045.sts.xml,8010192,900,44004753408,44.0,3290046,2942875,1603831,41.07,36.74,20.02,5010869,62.56,65454.0,60735.0,115909.0,12.56,18.13,5.42,8.75
m64241e_240619_201834.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240617_131306/3_C01,r64241e_20240617_131306,bc1001--bc1001/m64241e_240619_201834.hifi_reads.bc1001--bc1001.bam,False,23025798022.0,2843161.0,64241e,RapunzlSequel2e,m64241e_240619_201834,2024-06-17 12:44:36.631000+00:00,Run20240412OrderPB041_PB058,OrderPB058_2,C01,9000.0,90.0,microbialAssembly,900.0,9000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240619_201834.sts.xml,8011720,900,52946149376,52.95,2000445,2638191,3043676,24.97,32.93,37.99,6043966,75.44,57973.0,45502.0,111734.0,11.06,15.98,4.12,7.32
m64241e_240620_161733.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240617_131306/4_D01,r64241e_20240617_131306,bc1008--bc1008/m64241e_240620_161733.hifi_reads.bc1008--bc1008.bam,False,13227313765.0,1800482.0,64241e,RapunzlSequel2e,m64241e_240620_161733,2024-06-17 12:44:36.631000+00:00,Run20240412OrderPB041_PB058,OrderPB058_3,D01,9000.0,90.0,microbialAssembly,900.0,9000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240620_161733.sts.xml,8013069,900,31167690752,31.17,4520966,1858745,1462959,56.42,23.2,18.26,3719343,46.42,60999.0,47767.0,119466.0,10.8,15.77,4.06,7.14
m64241e_240525_111149.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240525_105250/1_A01,r64241e_20240525_105250,m64241e_240525_111149.reads.bam,False,63065436143.0,5830066.0,64241e,RapunzlSequel2e,m64241e_240525_111149,2024-05-25 10:10:59.267000+00:00,Run20240525_OrderPB035,OrderPB035_6,A01,9000.0,90.0,microbialAssembly,900.0,9000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240525_111149.sts.xml,8012237,900,63802085376,63.8,2297569,2324469,3036068,28.68,29.01,37.89,5852278,73.04,49589.0,37425.0,95905.0,10.93,15.66,4.03,7.24
m64241e_240321_123331.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240321_121722/1_D01,r64241e_20240321_121722,m64241e_240321_123331.reads.bam,False,60675466332.0,6662846.0,64241e,RapunzlSequel2e,m64241e_240321_123331,2024-03-21 12:15:56.866000+00:00,Run20240321_OrderPB053_OrderPB004,OrderPB053_LR3-AT,D01,6000.0,90.0,hifiReads,1800.0,6000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240321_123331.sts.xml,8013669,1800,61667573760,61.67,1614553,2025181,4202390,20.15,25.27,52.44,6684949,83.42,91189.0,64972.0,183725.0,10.25,14.91,3.91,6.88
m64241e_240314_115422.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240314_114036/1_A01,r64241e_20240314_114036,bc2001--bc2001/m64241e_240314_115422.hifi_reads.bc2001--bc2001.bam,False,12498967663.0,1740183.0,64241e,RapunzlSequel2e,m64241e_240314_115422,2024-03-14 09:12:55.194000+00:00,Run20240314_OrderPB004_OrderPB035,OrderPB035_5,A01,9000.0,90.0,microbialAssembly,900.0,9000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240314_115422.sts.xml,8012215,900,58889637888,58.89,3121707,1868354,2722128,38.96,23.32,33.97,5493373,68.56,42552.0,27836.0,87125.0,10.35,14.91,3.95,6.95
m64241e_240217_100120.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240214_105620/3_C01,r64241e_20240214_105620,m64241e_240217_100120.reads.bam,False,67790736658.0,5090456.0,64241e,RapunzlSequel2e,m64241e_240217_100120,2024-02-14 10:31:01.436000+00:00,Run20240214_OrderPB004_OrderPB048,OrderPB048_M48.1,C01,11800.0,90.0,hifiReads,1800.0,11800.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240217_100120.sts.xml,8006315,1800,68639166464,68.64,3479873,1728910,2657801,43.46,21.59,33.2,5154512,64.38,90224.0,48998.0,212346.0,14.57,21.36,5.62,10.32
m64241e_240218_205907.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240214_105620/4_D01,r64241e_20240214_105620,m64241e_240218_205907.reads.bam,False,56450104111.0,4404900.0,64241e,RapunzlSequel2e,m64241e_240218_205907,2024-02-14 10:31:01.436000+00:00,Run20240214_OrderPB004_OrderPB048,OrderPB048_M48.1,D01,11800.0,90.0,hifiReads,1800.0,11800.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240218_205907.sts.xml,8006068,1800,57100902400,57.1,4169160,1928713,1808793,52.08,24.09,22.59,4458539,55.69,100729.0,59032.0,228688.0,26.71,202.04,7.0,17.23
m64241e_240129_120953.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240129_115417/1_A01,r64241e_20240129_115417,m64241e_240129_120953.reads.bam,False,1404174404.0,96993.0,64241e,RapunzlSequel2e,m64241e_240129_120953,2024-01-29 11:22:03.154000+00:00,Run20240129_OrderPB034,OrderPB034_MadsIsabella48Isolates,A01,9000.0,110.0,hifiReads,1800.0,9000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240129_120953.sts.xml,8009894,1800,1412187392,1.41,7941201,62638,2528,99.14,0.78,0.03,102900,1.28,92406.0,27245.0,241355.0,29.3,39.11,22.73,26.11
m64241e_240122_114354.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240119_133841/3_C01,r64241e_20240119_133841,m64241e_240122_114354.reads.bam,False,75149571813.0,4165697.0,64241e,RapunzlSequel2e,m64241e_240122_114354,2024-01-19 13:20:29.946000+00:00,Run20230914OrderPB040_PB041_PB043,OrderPB043_M43.1,C01,10000.0,90.0,hifiReads,1800.0,10000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240122_114354.sts.xml,8011911,1800,75790794752,75.79,4553003,2172018,1233058,56.83,27.11,15.39,4192476,52.33,91593.0,48305.0,213884.0,10.94,15.95,4.1,7.21
m64241e_240123_224043.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240119_133841/4_D01,r64241e_20240119_133841,m64241e_240123_224043.reads.bam,False,80418268403.0,4559590.0,64241e,RapunzlSequel2e,m64241e_240123_224043,2024-01-19 13:20:29.946000+00:00,Run20230914OrderPB040_PB041_PB043,OrderPB043_M43.1,D01,10000.0,90.0,hifiReads,1800.0,10000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240123_224043.sts.xml,8011401,1800,81108066304,81.11,4161784,2263578,1527611,51.95,28.25,19.07,4588186,57.27,87306.0,46055.0,203267.0,10.66,15.33,4.08,7.11
m64241e_240119_135212.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240119_133841/1_A01,r64241e_20240119_133841,m64241e_240119_135212.reads.bam,False,48776871366.0,3654649.0,64241e,RapunzlSequel2e,m64241e_240119_135212,2024-01-19 13:20:29.946000+00:00,Run20230914OrderPB040_PB041_PB043,OrderPB040_M40.2,A01,14800.0,90.0,hifiReads,1800.0,14800.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240119_135212.sts.xml,8011522,1800,49216811008,49.22,4945393,1822136,1194991,61.73,22.74,14.92,3681495,45.95,77294.0,38664.0,183530.0,15.35,23.09,4.14,8.89
m64241e_240121_004701.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240119_133841/2_B01,r64241e_20240119_133841,m64241e_240121_004701.reads.bam,False,33763390197.0,2508794.0,64241e,RapunzlSequel2e,m64241e_240121_004701,2024-01-19 13:20:29.946000+00:00,Run20230914OrderPB040_PB041_PB043,OrderPB041_M41.2,B01,10000.0,90.0,hifiReads,1800.0,10000.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240121_004701.sts.xml,8010696,1800,34133342208,34.13,5907008,1409800,650920,73.74,17.6,8.13,2534075,31.63,94147.0,58632.0,204025.0,10.52,15.34,3.93,6.96
m64241e_240113_214113.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240109_123444/4_D01,r64241e_20240109_123444,m64241e_240113_214113.hifi_reads.bam,True,23551092075.0,2349558.0,64241e,RapunzlSequel2e,m64241e_240113_214113,2024-01-09 09:06:36.294000+00:00,Run20240109OrderPB033_PB041_PB042,OrderPB042_M42.1,D01,10700.0,90.0,hifiReads,1800.0,10700.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240113_214113.sts.xml,8013025,1800,71519510528,71.52,3189846,2036741,2683690,39.81,25.42,33.49,5261269,65.66,96042.0,59592.0,206950.0,16.66,27.06,4.84,11.19
m64241e_240112_104344.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240109_123444/3_C01,r64241e_20240109_123444,m64241e_240112_104344.hifi_reads.bam,True,22314953517.0,2296974.0,64241e,RapunzlSequel2e,m64241e_240112_104344,2024-01-09 09:06:36.294000+00:00,Run20240109OrderPB033_PB041_PB042,OrderPB042_M42.1,C01,10700.0,90.0,hifiReads,1800.0,10700.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240112_104344.sts.xml,8013255,1800,79015485440,79.02,3170509,1955722,2778530,39.57,24.41,34.67,5293104,66.05,96948.0,60176.0,208708.0,10.61,15.33,4.02,7.07
m64241e_240110_234556.consensusreadset.xml,xml_samples/projects/codon_0000/data/RapunzlSequel2e/r64241e_20240109_123444/2_B01,r64241e_20240109_123444,m64241e_240110_234556.hifi_reads.bam,True,16958974608.0,2326744.0,64241e,RapunzlSequel2e,m64241e_240110_234556,2024-01-09 09:06:36.294000+00:00,Run20240109OrderPB033_PB041_PB042,OrderPB041_M41.1,B01,10100.0,90.0,hifiReads,1800.0,10100.0,Sequel® II Binding Kit 3.2,102-194-100,Sequel® II SMRT® Cell 8M (4/tray),CCS/HiFi,m64241e_240110_234556.sts.xml,8014017,1800,61092581376,61.09,3080612,1555288,3253123,38.44,19.41,40.59,5313818,66.31,78655.0,48294.0,167438.0,14.83,23.72,4.45,9.83
